on_date,fii_purchase,fii_sales,fii_net,dii_purchase,dii_sales,dii_net,category
26-Sep-2019,"9,934.75","9,197.58",737.17,"7,486.66","7,147.38",339.28,cash
25-Sep-2019,"6,997.31","7,339.71",-342.4,"3,888.78","4,651.26",-762.48,cash
24-Sep-2019,"5,340.81","6,169.30",-828.49,"5,150.44","4,677.63",472.81,cash
23-Sep-2019,"11,057.79","8,373.74","2,684.05","10,074.60","9,782.65",291.95,cash
20-Sep-2019,"17,032.28","16,996.50",35.78,"11,174.91","8,173.59","3,001.32",cash
19-Sep-2019,"2,510.71","3,403.23",-892.52,"3,092.89","2,447.17",645.72,cash
18-Sep-2019,"2,814.12","3,773.21",-959.09,"2,879.19","2,098.74",780.45,cash
17-Sep-2019,"4,271.41","5,079.70",-808.29,"3,141.11","3,055.35",85.76,cash
16-Sep-2019,"4,067.62","4,818.88",-751.26,"2,501.95","2,193.39",308.56,cash
13-Sep-2019,"3,141.44","3,546.89",-405.45,"2,977.32","2,767.76",209.56,cash
12-Sep-2019,"4,524.38","3,740.83",783.55,"2,786.99","2,913.81",-126.82,cash
11-Sep-2019,"5,406.02","5,139.13",266.89,"4,444.73","3,312.31","1,132.42",cash
09-Sep-2019,"2,828.35","3,016.43",-188.08,"3,104.19","2,417.72",686.47,cash
06-Sep-2019,"3,317.21","4,274.26",-957.05,"3,300.64","2,093.44","1,207.20",cash
05-Sep-2019,"3,637.65","4,198.82",-561.17,"3,029.92","2,330.61",699.31,cash
04-Sep-2019,"3,759.82","5,498.31","-1,738.49","3,623.64","2,319.06","1,304.58",cash
03-Sep-2019,"3,515.30","5,531.50","-2,016.20","3,472.60","2,221.25","1,251.35",cash
30-Aug-2019,"7,343.93","6,180.98","1,162.95","4,580.74","3,078.47","1,502.27",cash
29-Aug-2019,"3,870.93","4,857.51",-986.58,"5,291.34","4,802.11",489.23,cash
28-Aug-2019,"3,761.05","4,696.32",-935.27,"3,166.10","2,806.78",359.32,cash
27-Aug-2019,"13,433.32","14,357.26",-923.94,"5,888.07","4,725.42","1,162.65",cash
26-Aug-2019,"4,084.78","4,837.68",-752.9,"4,729.02","3,456.73","1,272.29",cash
23-Aug-2019,"4,365.18","6,102.38","-1,737.20","4,150.62","2,602.13","1,548.49",cash
22-Aug-2019,"5,345.72","6,248.71",-902.99,"4,967.25","3,248.18","1,719.07",cash
21-Aug-2019,"3,833.65","4,604.46",-770.81,"3,475.42","3,121.45",353.97,cash
20-Aug-2019,"5,626.28","5,253.05",373.23,"2,814.78","2,518.37",296.41,cash
19-Aug-2019,"3,227.61","3,533.35",-305.74,"2,336.20","1,949.97",386.23,cash
16-Aug-2019,"5,789.77","7,129.04","-1,339.27","3,201.58","2,143.30","1,058.28",cash
14-Aug-2019,"6,859.68","5,245.05","1,614.63","4,385.70","2,765.88","1,619.82",cash
13-Aug-2019,"5,741.91","6,380.19",-638.28,"4,796.22","4,594.69",201.53,cash
09-Aug-2019,"4,734.70","4,530.97",203.73,"4,568.72","3,961.80",606.92,cash
08-Aug-2019,"5,428.61","5,866.00",-437.39,"4,192.61","3,901.32",291.29,cash
07-Aug-2019,"5,240.25","5,623.91",-383.66,"3,990.96","3,459.40",531.56,cash
06-Aug-2019,"5,109.85","7,217.78","-2,107.93","5,481.75","3,192.70","2,289.05",cash
05-Aug-2019,"4,778.51","6,795.24","-2,016.73","4,950.94","3,079.67","1,871.27",cash
02-Aug-2019,"4,792.82","7,680.88","-2,888.06","5,646.16","2,833.50","2,812.66",cash
01-Aug-2019,"5,161.29","6,217.84","-1,056.55","4,591.19","4,029.91",561.28,cash
31-Jul-2019,"5,935.22","7,432.29","-1,497.07","6,486.11","4,006.73","2,479.38",cash
30-Jul-2019,"4,523.09","5,167.68",-644.59,"5,423.73","4,344.01","1,079.72",cash
29-Jul-2019,"3,439.74","4,144.16",-704.42,"4,643.99","3,292.35","1,351.64",cash
26-Jul-2019,"3,275.78","4,779.04","-1,503.26","3,845.28","1,927.76","1,917.52",cash
25-Jul-2019,"6,135.47","6,262.12",-126.65,"5,579.11","5,180.58",398.53,cash
24-Jul-2019,"4,130.62","5,524.33","-1,393.71","5,419.00","3,278.74","2,140.26",cash
23-Jul-2019,"4,226.12","6,834.09","-2,607.97","5,611.42","2,986.32","2,625.10",cash
22-Jul-2019,"3,415.71","5,332.62","-1,916.91","4,665.50","2,835.60","1,829.90",cash
19-Jul-2019,"4,791.13","5,741.28",-950.15,"3,906.06","3,172.14",733.92,cash
18-Jul-2019,"4,104.11","5,508.97","-1,404.86","3,546.87","3,217.82",329.05,cash
17-Jul-2019,"3,813.78","3,830.75",-16.97,"3,102.24","2,893.36",208.88,cash
16-Jul-2019,"3,709.45","4,154.44",-444.99,"3,520.83","2,883.12",637.71,cash
15-Jul-2019,"3,606.61","3,823.05",-216.44,"3,171.74","2,580.02",591.72,cash
12-Jul-2019,"4,810.46","5,660.57",-850.11,"4,066.91","3,126.79",940.12,cash
11-Jul-2019,"3,177.83","3,494.69",-316.86,"3,593.95","2,874.21",719.74,cash
10-Jul-2019,"3,853.73","4,458.67",-604.94,"3,499.57","2,832.17",667.4,cash
09-Jul-2019,"4,334.19","5,008.45",-674.26,"4,545.33","3,834.42",710.91,cash
08-Jul-2019,"3,625.47","4,027.46",-401.99,"4,054.90","3,733.77",321.13,cash
05-Jul-2019,"3,628.39","3,717.77",-89.38,"4,178.90","3,903.27",275.63,cash
04-Jul-2019,"3,037.70","3,066.65",-28.95,"2,811.26","2,752.67",58.59,cash
03-Jul-2019,"3,330.86","3,721.04",-390.18,"2,777.45","2,489.88",287.57,cash
02-Jul-2019,"4,093.74","4,605.74",-512,"1,871.90","1,730.81",141.09,cash
01-Jul-2019,"3,247.54","2,821.01",426.53,"2,328.04","2,379.03",-50.99,cash
28-Jun-2019,"5,175.39","5,689.30",-513.91,"3,052.36","2,869.96",182.4,cash
27-Jun-2019,"6,970.70","6,971.41",-0.71,"6,974.82","6,778.25",196.57,cash
26-Jun-2019,"4,267.33","4,161.07",106.26,"3,267.69","3,319.16",-51.47,cash
25-Jun-2019,"4,896.25","3,738.38","1,157.87","3,154.50","2,777.28",377.22,cash
24-Jun-2019,"3,385.39","3,178.06",207.33,"3,141.51","2,157.08",984.43,cash
21-Jun-2019,"11,105.04","11,835.62",-730.58,"3,327.06","2,881.31",445.75,cash
20-Jun-2019,"4,463.92","4,902.33",-438.41,"3,455.56","2,214.33","1,241.23",cash
19-Jun-2019,"4,603.56","4,700.61",-97.05,"2,770.20","2,875.11",-104.91,cash
18-Jun-2019,"4,653.19","4,621.46",31.73,"2,855.89","2,674.86",181.03,cash
17-Jun-2019,"4,718.81","5,050.08",-331.27,"4,073.89","2,816.03","1,257.86",cash
14-Jun-2019,"5,163.62","5,402.26",-238.64,"2,169.48","1,793.01",376.47,cash
13-Jun-2019,"5,023.52","4,851.17",172.35,"2,241.17","2,686.04",-444.87,cash
12-Jun-2019,"3,545.92","4,596.35","-1,050.43","2,216.85","1,945.70",271.15,cash
11-Jun-2019,"4,317.71","4,221.92",95.79,"2,224.14","2,375.15",-151.01,cash
10-Jun-2019,"3,738.65","3,522.45",216.2,"2,245.43","2,074.81",170.62,cash
07-Jun-2019,"3,031.66","3,510.50",-478.84,"2,489.85","2,310.06",179.79,cash
06-Jun-2019,"6,977.43","8,426.42","-1,448.99","4,050.97","4,701.81",-650.84,cash
04-Jun-2019,"4,921.33","5,337.41",-416.08,"2,338.90","2,694.32",-355.42,cash
03-Jun-2019,"7,752.61","4,683.73","3,068.88","2,587.64","3,050.33",-462.69,cash
31-May-2019,"9,474.09","8,797.94",676.15,"3,815.19","3,421.10",394.09,cash
30-May-2019,"7,162.17","5,497.43","1,664.74","4,145.83","5,268.43","-1,122.60",cash
29-May-2019,"4,520.66","4,824.93",-304.27,"2,907.56","3,097.14",-189.58,cash
28-May-2019,"18,471.16","18,972.27",-501.11,"4,088.07","3,818.85",269.22,cash
27-May-2019,"4,732.40","3,517.04","1,215.36","3,740.30","4,068.16",-327.86,cash
24-May-2019,"8,059.76","6,033.43","2,026.33","3,839.67","4,035.02",-195.35,cash
23-May-2019,"8,339.24","6,987.04","1,352.20","6,775.56","7,369.10",-593.54,cash
22-May-2019,"4,685.54","5,650.56",-965.02,"3,579.28","3,737.03",-157.75,cash
21-May-2019,"6,587.60","5,402.16","1,185.44","3,332.26","4,422.58","-1,090.32",cash
20-May-2019,"7,610.68","5,876.23","1,734.45","5,129.52","5,672.23",-542.71,cash
17-May-2019,"4,296.73","5,354.55","-1,057.82","4,699.59","2,889.83","1,809.76",cash
16-May-2019,"3,526.95","4,480.18",-953.23,"3,504.19","2,556.19",948,cash
15-May-2019,"4,275.63","5,418.07","-1,142.44","3,675.01","3,003.24",671.77,cash
14-May-2019,"4,696.49","6,708.34","-2,011.85","5,086.56","2,843.65","2,242.91",cash
13-May-2019,"2,972.22","4,028.23","-1,056.01","3,847.54","2,789.63","1,057.91",cash
10-May-2019,"3,449.30","4,694.44","-1,245.14","3,812.31","2,754.89","1,057.42",cash
09-May-2019,"5,088.03","5,743.39",-655.36,"3,159.88","2,481.97",677.91,cash
08-May-2019,"5,012.00","5,713.07",-701.07,"3,411.50","3,178.55",232.95,cash
07-May-2019,"4,854.60","5,499.68",-645.08,"3,113.36","2,294.52",818.84,cash
06-May-2019,"3,859.48","4,808.46",-948.98,"3,361.38","3,271.49",89.89,cash
03-May-2019,"4,034.84","4,435.52",-400.68,"3,476.54","3,419.47",57.07,cash
02-May-2019,"5,759.40","5,161.86",597.54,"2,784.07","3,575.76",-791.69,cash
30-Apr-2019,"8,263.78","8,149.19",114.59,"4,241.30","3,511.28",730.02,cash
26-Apr-2019,"4,344.39","4,415.12",-70.73,"4,080.51","3,159.63",920.88,cash
25-Apr-2019,"10,239.36","6,453.63","3,785.73","4,542.14","8,612.12","-4,069.98",cash
24-Apr-2019,"5,235.16","4,260.28",974.88,"3,181.77","3,838.83",-657.06,cash
23-Apr-2019,"3,508.90","3,746.37",-237.47,"2,933.64","2,735.29",198.35,cash
22-Apr-2019,"2,606.37","2,533.29",73.08,"2,796.39","2,864.55",-68.16,cash
18-Apr-2019,"7,699.74","6,661.28","1,038.46","2,996.35","3,333.94",-337.59,cash
16-Apr-2019,"5,284.33","4,245.75","1,038.58","4,563.75","4,526.53",37.22,cash
15-Apr-2019,"3,913.47","3,200.25",713.22,"3,938.03","3,356.67",581.36,cash
12-Apr-2019,"3,985.73","3,088.28",897.45,"3,157.49","3,173.48",-15.99,cash
11-Apr-2019,"4,679.16","4,202.65",476.51,"2,879.46","2,896.04",-16.58,cash
10-Apr-2019,"6,433.94","5,004.02","1,429.92","3,174.13","2,712.84",461.29,cash
09-Apr-2019,"4,784.29","3,571.94","1,212.35","2,700.06","3,388.71",-688.65,cash
08-Apr-2019,"5,062.17","4,732.57",329.6,"2,452.90","3,076.71",-623.81,cash
05-Apr-2019,"4,279.32","3,481.42",797.9,"3,131.21","3,456.79",-325.58,cash
04-Apr-2019,"5,570.03","5,796.22",-226.19,"5,014.05","3,807.89","1,206.16",cash
03-Apr-2019,"5,387.33","6,427.81","-1,040.48","3,538.02","3,618.85",-80.83,cash
02-Apr-2019,"5,509.67","4,966.31",543.36,"3,319.76","3,757.46",-437.7,cash
01-Apr-2019,"5,775.37","4,876.58",898.79,"3,653.65","4,686.46","-1,032.81",cash
29-Mar-2019,"9,044.62","9,130.83",-86.21,"7,108.38","5,383.99","1,724.39",cash
28-Mar-2019,"10,169.95","6,575.44","3,594.51","7,066.20","9,146.42","-2,080.22",cash
27-Mar-2019,"6,961.10","5,479.99","1,481.11","3,987.85","3,852.93",134.92,cash
26-Mar-2019,"4,916.71","3,917.69",999.02,"3,766.08","3,962.78",-196.7,cash
25-Mar-2019,"6,510.26","6,359.86",150.4,"3,207.21","3,219.73",-12.52,cash
22-Mar-2019,"8,149.94","6,775.37","1,374.57","4,456.26","5,131.63",-675.37,cash
20-Mar-2019,"7,252.39","5,480.78","1,771.61","3,319.03","4,642.20","-1,323.17",cash
19-Mar-2019,"6,162.01","4,029.65","2,132.36","2,957.25","4,210.92","-1,253.67",cash
18-Mar-2019,"5,570.03","3,747.04","1,822.99","2,988.52","4,257.43","-1,268.91",cash
15-Mar-2019,"16,119.53","11,796.04","4,323.49","4,013.27","6,143.63","-2,130.36",cash
14-Mar-2019,"5,645.98","4,162.99","1,482.99","2,805.84","3,623.61",-817.77,cash
13-Mar-2019,"8,602.70","5,880.42","2,722.28","3,332.87","4,841.01","-1,508.14",cash
12-Mar-2019,"8,613.90","6,136.18","2,477.72","4,184.73","5,175.21",-990.48,cash
11-Mar-2019,"8,163.17","4,352.57","3,810.60","3,317.70","5,273.25","-1,955.55",cash
08-Mar-2019,"5,038.53","3,943.47","1,095.06","2,944.86","3,415.56",-470.7,cash
07-Mar-2019,"5,349.39","4,211.54","1,137.85","3,111.73","4,037.19",-925.46,cash
06-Mar-2019,"6,369.00","5,238.22","1,130.78","3,503.63","4,382.08",-878.45,cash
05-Mar-2019,"5,496.12","4,744.20",751.92,"4,916.21","4,335.35",580.86,cash
01-Mar-2019,"9,442.25","9,243.87",198.38,"3,650.67","3,533.62",117.05,cash
28-Feb-2019,"12,892.93","9,682.33","3,210.60","5,374.99","10,615.61","-5,240.62",cash
27-Feb-2019,"5,053.89","4,630.85",423.04,"3,795.57","3,728.76",66.81,cash
26-Feb-2019,"6,529.61","4,855.44","1,674.17","3,525.23","4,245.50",-720.27,cash
25-Feb-2019,"7,076.26","4,941.91","2,134.35","3,363.37","5,109.77","-1,746.40",cash
22-Feb-2019,"10,437.99","4,126.98","6,311.01","3,717.90","2,879.02",838.88,cash
21-Feb-2019,"4,872.17","4,816.69",55.48,"2,465.24","2,263.14",202.1,cash
20-Feb-2019,"4,701.54","3,988.07",713.47,"2,561.58","2,448.31",113.27,cash
19-Feb-2019,"3,435.80","4,249.56",-813.76,"2,901.97","1,738.12","1,163.85",cash
18-Feb-2019,"6,304.00","7,543.79","-1,239.79","4,278.77","1,942.03","2,336.74",cash
15-Feb-2019,"4,947.30","5,913.73",-966.43,"4,220.15","3,366.90",853.25,cash
14-Feb-2019,"5,405.02","5,655.25",-250.23,"3,416.14","2,190.90","1,225.24",cash
13-Feb-2019,"4,536.03","5,212.66",-676.63,"3,092.68","2,379.58",713.1,cash
12-Feb-2019,"4,020.15","4,486.93",-466.78,"2,441.11","2,563.75",-122.64,cash
11-Feb-2019,"3,981.86","4,106.91",-125.05,"3,027.08","3,259.63",-232.55,cash
08-Feb-2019,"4,434.51","3,590.78",843.73,"2,865.18","3,825.22",-960.04,cash
07-Feb-2019,"3,330.61","2,912.60",418.01,"3,019.57","2,725.46",294.11,cash
06-Feb-2019,"4,040.48","3,345.51",694.97,"3,509.34","2,984.08",525.26,cash
05-Feb-2019,"3,061.63","2,640.98",420.65,"2,947.18","2,752.87",194.31,cash
04-Feb-2019,"3,729.46","3,841.59",-112.13,"2,644.42","2,709.64",-65.22,cash
01-Feb-2019,"7,118.42","5,802.53","1,315.89","4,024.98","4,030.05",-5.07,cash
31-Jan-2019,"10,962.01","7,955.60","3,006.41","5,751.35","7,385.67","-1,634.32",cash
30-Jan-2019,"6,581.86","6,451.61",130.25,"4,715.38","4,213.12",502.26,cash
29-Jan-2019,"5,958.38","6,312.74",-354.36,"3,740.77","3,659.50",81.27,cash
28-Jan-2019,"6,678.52","6,455.08",223.44,"3,717.26","3,624.94",92.32,cash
25-Jan-2019,"5,042.36","4,353.08",689.28,"3,118.67","3,266.02",-147.35,cash
24-Jan-2019,"4,121.29","4,215.74",-94.45,"2,812.58","2,422.62",389.96,cash
23-Jan-2019,"3,787.89","4,563.71",-775.82,"3,222.18","2,638.41",583.77,cash
22-Jan-2019,"5,308.21","5,386.74",-78.53,"3,342.42","3,426.57",-84.15,cash
21-Jan-2019,"3,646.69","3,946.48",-299.79,"3,316.66","2,795.86",520.8,cash
18-Jan-2019,"3,458.07","3,582.98",-124.91,"3,281.77","3,282.74",-0.97,cash
17-Jan-2019,"4,295.51","3,453.38",842.13,"2,510.11","3,237.57",-727.46,cash
16-Jan-2019,"3,864.31","3,954.41",-90.1,"3,034.98","2,730.71",304.27,cash
15-Jan-2019,"4,248.73","4,089.13",159.6,"3,712.90","3,295.46",417.44,cash
14-Jan-2019,"3,222.69","3,955.15",-732.46,"3,297.15","2,769.66",527.49,cash
11-Jan-2019,"3,195.08","3,882.28",-687.2,"3,810.21","3,687.04",123.17,cash
10-Jan-2019,"4,018.48","4,363.06",-344.58,"3,390.90","3,379.92",10.98,cash
09-Jan-2019,"4,410.43","4,134.29",276.14,"3,658.89","3,219.22",439.67,cash
08-Jan-2019,"3,437.43","3,991.21",-553.78,"3,343.63","2,645.46",698.17,cash
07-Jan-2019,"4,252.17","3,515.99",736.18,"2,492.80","2,634.77",-141.97,cash
04-Jan-2019,"3,130.60","3,288.32",-157.72,"2,843.61","2,603.01",240.6,cash
03-Jan-2019,"3,941.51","4,914.32",-972.81,"2,835.58","2,801.06",34.52,cash
02-Jan-2019,"2,573.57","3,194.63",-621.06,"3,075.06","3,301.24",-226.18,cash
01-Jan-2019,"1,665.45","1,713.64",-48.19,"1,591.30","1,448.72",142.58,cash
31-Dec-2018,"1,614.90","1,941.77",-326.87,"2,300.55","1,978.57",321.98,cash
28-Dec-2018,"2,531.77","2,651.37",-119.6,"3,190.57","1,991.17","1,199.40",cash
27-Dec-2018,"5,535.79","3,803.88","1,731.91","5,731.12","6,394.12",-663,cash
26-Dec-2018,"1,789.74","1,709.46",80.28,"2,872.45","3,010.08",-137.63,cash
24-Dec-2018,"1,732.56","2,309.66",-577.1,"2,076.76","1,890.62",186.14,cash
21-Dec-2018,"6,527.14","6,393.00",134.14,"3,984.76","4,473.31",-488.55,cash
20-Dec-2018,"3,955.48","4,341.92",-386.44,"2,905.17","2,817.21",87.96,cash
19-Dec-2018,"5,900.74","4,691.53","1,209.21","3,730.98","4,212.44",-481.46,cash
18-Dec-2018,"4,353.14","4,208.38",144.76,"2,618.05","2,800.65",-182.6,cash
17-Dec-2018,"3,220.76","3,281.71",-60.95,"2,421.03","2,497.87",-76.84,cash
14-Dec-2018,"3,722.25","2,860.31",861.94,"2,778.14","3,080.66",-302.52,cash
13-Dec-2018,"4,932.99","4,257.85",675.14,"3,131.57","3,183.43",-51.86,cash
12-Dec-2018,"4,177.05","5,476.48","-1,299.43","4,215.09","3,093.80","1,121.29",cash
11-Dec-2018,"3,763.76","6,184.82","-2,421.06","5,183.28","2,927.60","2,255.68",cash
10-Dec-2018,"4,041.44","3,925.22",116.22,"3,585.42","3,731.22",-145.8,cash
07-Dec-2018,"3,651.38","4,468.78",-817.4,"3,045.72","2,803.16",242.56,cash
06-Dec-2018,"5,529.92","5,457.45",72.47,"2,893.21","3,282.99",-389.78,cash
05-Dec-2018,"5,062.16","5,419.98",-357.82,"2,303.99","3,095.58",-791.59,cash
04-Dec-2018,"5,228.96","5,284.85",-55.89,"2,215.19","2,736.57",-521.38,cash
03-Dec-2018,"5,273.53","4,980.41",293.12,"3,487.98","4,294.43",-806.45,cash
30-Nov-2018,"12,172.10","12,504.72",-332.62,"5,015.36","3,525.71","1,489.65",cash
29-Nov-2018,"8,878.36","8,054.89",823.47,"7,649.48","6,676.17",973.31,cash
28-Nov-2018,"6,286.63","5,325.37",961.26,"3,692.76","4,023.05",-330.29,cash
27-Nov-2018,"5,654.30","4,842.78",811.52,"3,370.14","3,338.93",31.21,cash
26-Nov-2018,"4,756.12","4,693.38",62.74,"4,276.96","3,925.18",351.78,cash
22-Nov-2018,"3,402.36","2,956.12",446.24,"2,294.96","2,245.28",49.68,cash
21-Nov-2018,"3,237.55","4,889.59","-1,652.04","3,682.97","3,076.24",606.73,cash
20-Nov-2018,"3,278.92","4,032.09",-753.17,"2,790.96","2,835.02",-44.06,cash
19-Nov-2018,"4,750.06","3,646.70","1,103.36","2,894.59","3,204.85",-310.26,cash
16-Nov-2018,"5,637.94","4,793.12",844.82,"3,866.07","4,238.31",-372.24,cash
15-Nov-2018,"6,077.91","4,034.85","2,043.06","3,284.61","3,449.92",-165.31,cash
14-Nov-2018,"5,516.81","5,239.43",277.38,"4,795.18","5,067.42",-272.24,cash
13-Nov-2018,"3,408.13","3,903.08",-494.95,"2,681.50","2,345.72",335.78,cash
12-Nov-2018,"4,499.38","3,667.23",832.15,"2,054.48","3,128.32","-1,073.84",cash
09-Nov-2018,"6,394.98","5,780.84",614.14,"3,039.80","3,377.08",-337.28,cash
07-Nov-2018,66.4,35.38,31.02,30.96,3.85,27.11,cash
06-Nov-2018,"3,753.54","4,253.25",-499.71,"2,749.81","2,631.12",118.69,cash
05-Nov-2018,"4,458.10","4,445.76",12.34,"2,188.00","2,809.94",-621.94,cash
02-Nov-2018,"9,069.85","9,266.75",-196.9,"5,168.37","4,315.38",852.99,cash
30-Nov-2018,"12,172.10","12,504.72",-332.62,"5,015.36","3,525.71","1,489.65",cash
29-Nov-2018,"8,878.36","8,054.89",823.47,"7,649.48","6,676.17",973.31,cash
28-Nov-2018,"6,286.63","5,325.37",961.26,"3,692.76","4,023.05",-330.29,cash
27-Nov-2018,"5,654.30","4,842.78",811.52,"3,370.14","3,338.93",31.21,cash
26-Nov-2018,"4,756.12","4,693.38",62.74,"4,276.96","3,925.18",351.78,cash
22-Nov-2018,"3,402.36","2,956.12",446.24,"2,294.96","2,245.28",49.68,cash
21-Nov-2018,"3,237.55","4,889.59","-1,652.04","3,682.97","3,076.24",606.73,cash
20-Nov-2018,"3,278.92","4,032.09",-753.17,"2,790.96","2,835.02",-44.06,cash
19-Nov-2018,"4,750.06","3,646.70","1,103.36","2,894.59","3,204.85",-310.26,cash
16-Nov-2018,"5,637.94","4,793.12",844.82,"3,866.07","4,238.31",-372.24,cash
15-Nov-2018,"6,077.91","4,034.85","2,043.06","3,284.61","3,449.92",-165.31,cash
14-Nov-2018,"5,516.81","5,239.43",277.38,"4,795.18","5,067.42",-272.24,cash
13-Nov-2018,"3,408.13","3,903.08",-494.95,"2,681.50","2,345.72",335.78,cash
12-Nov-2018,"4,499.38","3,667.23",832.15,"2,054.48","3,128.32","-1,073.84",cash
09-Nov-2018,"6,394.98","5,780.84",614.14,"3,039.80","3,377.08",-337.28,cash
07-Nov-2018,66.4,35.38,31.02,30.96,3.85,27.11,cash
06-Nov-2018,"3,753.54","4,253.25",-499.71,"2,749.81","2,631.12",118.69,cash
05-Nov-2018,"4,458.10","4,445.76",12.34,"2,188.00","2,809.94",-621.94,cash
02-Nov-2018,"9,069.85","9,266.75",-196.9,"5,168.37","4,315.38",852.99,cash
31-Oct-2018,"8,828.39","9,022.04",-193.65,"5,177.01","4,052.09","1,124.92",cash
30-Oct-2018,"3,974.81","5,566.83","-1,592.02","3,794.23","2,431.19","1,363.04",cash
29-Oct-2018,"4,411.77","6,642.56","-2,230.79","5,452.14","2,925.24","2,526.90",cash
26-Oct-2018,"4,230.71","5,587.37","-1,356.66","4,220.65","2,344.76","1,875.89",cash
25-Oct-2018,"6,666.82","8,162.53","-1,495.71","7,810.65","7,471.05",339.6,cash
24-Oct-2018,"4,544.54","6,591.08","-2,046.54","5,330.32","3,456.81","1,873.51",cash
23-Oct-2018,"4,996.80","5,337.15",-340.35,"4,907.48","4,791.07",116.41,cash
22-Oct-2018,"4,827.11","5,339.02",-511.91,"3,775.75","3,472.54",303.21,cash
19-Oct-2018,"6,916.01","7,534.27",-618.26,"4,225.60","4,227.74",-2.14,cash
17-Oct-2018,"4,680.64","4,540.62",140.02,"3,547.70","3,890.81",-343.11,cash
16-Oct-2018,"3,941.17","5,106.80","-1,165.63","3,781.17","2,721.73","1,059.44",cash
15-Oct-2018,"3,913.95","3,846.09",67.86,"2,477.80","2,183.02",294.78,cash
12-Oct-2018,"4,735.26","6,057.39","-1,322.13","4,564.80","3,277.51","1,287.29",cash
11-Oct-2018,"4,936.43","7,805.84","-2,869.41","5,168.47","3,280.29","1,888.18",cash
10-Oct-2018,"5,976.88","7,072.93","-1,096.05","5,347.23","3,454.29","1,892.94",cash
09-Oct-2018,"4,610.61","5,853.07","-1,242.46","3,956.84","2,430.84","1,526.00",cash
08-Oct-2018,"5,414.14","7,219.21","-1,805.07","5,153.58","3,179.61","1,973.97",cash
05-Oct-2018,"4,867.87","8,238.01","-3,370.14","6,434.73","4,532.66","1,902.07",cash
04-Oct-2018,"5,387.49","8,148.12","-2,760.63","6,132.11","4,308.52","1,823.59",cash
03-Oct-2018,"7,488.54","9,038.58","-1,550.04","4,785.31","3,382.84","1,402.47",cash
01-Oct-2018,"5,687.74","7,529.37","-1,841.63","4,948.82","3,143.88","1,804.94",cash
28-Sep-2018,"7,354.62","9,054.56","-1,699.94","8,022.84","4,766.50","3,256.34",cash
27-Sep-2018,"8,870.72","8,318.28",552.44,"6,559.62","6,746.31",-186.69,cash
26-Sep-2018,"5,867.51","6,677.46",-809.95,"4,982.95","3,427.51","1,555.44",cash
25-Sep-2018,"6,043.84","7,275.54","-1,231.70","6,271.86","3,987.60","2,284.26",cash
24-Sep-2018,"7,589.48","8,113.42",-523.94,"5,471.00","3,943.33","1,527.67",cash
21-Sep-2018,"15,442.50","14,681.80",760.7,"6,336.08","5,839.05",497.03,cash
19-Sep-2018,"4,265.45","6,450.00","-2,184.55","3,962.55","2,761.25","1,201.30",cash
18-Sep-2018,"4,704.44","5,848.17","-1,143.73","3,191.29","2,926.63",264.66,cash
17-Sep-2018,"4,005.96","4,112.50",-106.54,"2,441.90","2,622.26",-180.36,cash
14-Sep-2018,"7,369.36","6,278.80","1,090.56","3,084.35","2,969.21",115.14,cash
12-Sep-2018,"4,219.56","5,305.95","-1,086.39","3,379.78","2,838.34",541.44,cash
11-Sep-2018,"8,015.47","9,469.83","-1,454.36","4,006.24","3,256.62",749.62,cash
10-Sep-2018,"5,433.65","6,275.33",-841.68,"3,521.50","3,811.16",-289.66,cash
07-Sep-2018,"4,816.70","4,779.14",37.56,"4,623.47","3,681.02",942.45,cash
06-Sep-2018,"5,663.96","6,118.96",-455,"3,428.89","2,816.91",611.98,cash
05-Sep-2018,"5,548.58","5,932.25",-383.67,"5,098.55","4,921.60",176.95,cash
04-Sep-2018,"4,342.64","4,310.00",32.64,"4,889.40","4,910.81",-21.41,cash
03-Sep-2018,"4,251.55","4,272.68",-21.13,"3,716.84","4,258.96",-542.12,cash
31-Aug-2018,"9,332.00","9,544.81",-212.81,"4,851.85","4,679.93",171.92,cash
30-Aug-2018,"6,910.26","5,952.25",958.01,"4,704.33","6,303.00","-1,598.67",cash
29-Aug-2018,"3,589.15","5,005.02","-1,415.87","4,315.96","3,201.60","1,114.36",cash
28-Aug-2018,"4,082.28","4,243.33",-161.05,"2,962.38","3,161.66",-199.28,cash
27-Aug-2018,"4,097.72","3,845.20",252.52,"3,953.87","2,836.63","1,117.24",cash
24-Aug-2018,"4,570.75","4,646.53",-75.78,"3,565.61","2,660.86",904.75,cash
23-Aug-2018,"6,368.32","5,935.11",433.21,"4,224.04","4,082.04",142,cash
21-Aug-2018,"5,205.31","4,951.06",254.25,"3,742.89","3,545.02",197.87,cash
20-Aug-2018,"4,067.29","4,550.33",-483.04,"3,598.42","3,005.20",593.22,cash
17-Aug-2018,"4,769.07","4,621.76",147.31,"3,014.84","2,862.95",151.89,cash
16-Aug-2018,"6,331.51","7,156.59",-825.08,"3,957.73","3,823.95",133.78,cash
14-Aug-2018,"3,867.36","4,246.20",-378.84,"3,497.10","3,105.63",391.47,cash
13-Aug-2018,"3,417.54","4,389.40",-971.86,"3,472.28","3,255.99",216.29,cash
10-Aug-2018,"5,411.76","5,922.42",-510.66,"3,424.59","2,966.76",457.83,cash
